position 3_tdc_data,position 3_tac_data,position 3_pdc_data,position 3_pac_data_0,position 3_pac_data_1,position 3_pac_data_2,position 3_pac_data_3,position 3_pac_data_4,position 3_pac_data_5,position 3_pac_data_6,position 3_pac_data_7,position 3_pac_data_8,position 3_pac_data_9,position 3_pac_data_10,position 3_pac_data_11,position 3_pac_data_12,position 3_pac_data_13,position 3_pac_data_14,position 3_pac_data_15,position 3_pac_data_16,position 3_pac_data_17,position 3_pac_data_18,position 3_pac_data_19,position 3_pac_data_20,position 3_pac_data_21,position 3_elec_data_0,position 3_elec_data_1,position 3_elec_data_2,position 3_elec_data_3,position 3_elec_data_4,position 3_elec_data_5,position 3_elec_data_6,position 3_elec_data_7,position 3_elec_data_8,position 3_elec_data_9,position 3_elec_data_10,position 3_elec_data_11,position 3_elec_data_12,position 3_elec_data_13,position 3_elec_data_14,position 3_elec_data_15,position 3_elec_data_16,position 3_elec_data_17,position 3_elec_data_18,header_from_controller_start,frame_collection_from_header
1396.0,1987.0,2196.0,2020.0,2017.0,2015.0,2020.0,2020.0,2025.0,2021.0,2024.0,2023.0,2022.0,2021.0,2017.0,2023.0,2022.0,2019.0,2023.0,2022.0,2018.0,2015.0,2022.0,2021.0,2020.0,3109.0,3520.0,3496.0,3354.0,3475.0,3351.0,3172.0,3289.0,3263.0,3344.0,2963.0,3473.0,3459.0,3256.0,3437.0,3235.0,3442.0,3498.0,3400.0,51.840629662,0.019927269
1397.0,1986.0,2196.0,2018.0,2015.0,2015.0,2015.0,2016.0,2015.0,2017.0,2016.0,2015.0,2016.0,2014.0,2014.0,2016.0,2019.0,2021.0,2021.0,2018.0,2019.0,2023.0,2027.0,2028.0,2027.0,3109.0,3520.0,3498.0,3354.0,3476.0,3351.0,3173.0,3288.0,3262.0,3344.0,2963.0,3473.0,3458.0,3256.0,3438.0,3235.0,3440.0,3498.0,3400.0,51.860693633,0.020027026
1397.0,1987.0,2196.0,2025.0,2028.0,2030.0,2028.0,2031.0,2031.0,2032.0,2032.0,2037.0,2035.0,2034.0,2033.0,2035.0,2035.0,2035.0,2040.0,2036.0,2040.0,2036.0,2038.0,2034.0,2033.0,3110.0,3520.0,3497.0,3353.0,3476.0,3351.0,3173.0,3289.0,3262.0,3345.0,2964.0,3472.0,3459.0,3256.0,3437.0,3237.0,3441.0,3498.0,3400.0,51.880630497,0.019897857
1396.0,1988.0,2196.0,2032.0,2032.0,2031.0,2035.0,2032.0,2033.0,2030.0,2031.0,2030.0,2029.0,2029.0,2030.0,2031.0,2033.0,2032.0,2032.0,2028.0,2032.0,2032.0,2036.0,2032.0,2032.0,3110.0,3519.0,3498.0,3354.0,3476.0,3352.0,3172.0,3288.0,3262.0,3343.0,2964.0,3473.0,3459.0,3255.0,3438.0,3236.0,3440.0,3497.0,3399.0,51.900629948,0.019939632000000002
1396.0,1987.0,2196.0,2021.0,2023.0,2026.0,2024.0,2024.0,2026.0,2024.0,2020.0,2025.0,2028.0,2027.0,2021.0,2020.0,2023.0,2021.0,2021.0,2022.0,2022.0,2022.0,2025.0,2021.0,2022.0,3109.0,3519.0,3498.0,3355.0,3476.0,3352.0,3172.0,3288.0,3262.0,3344.0,2964.0,3472.0,3458.0,3255.0,3437.0,3236.0,3441.0,3497.0,3399.0,51.92063366,0.019972062000000002
1396.0,1986.0,2196.0,2024.0,2023.0,2021.0,2019.0,2021.0,2020.0,2020.0,2019.0,2020.0,2018.0,2020.0,2025.0,2024.0,2025.0,2020.0,2018.0,2020.0,2021.0,2023.0,2026.0,2021.0,2020.0,3110.0,3520.0,3497.0,3355.0,3476.0,3351.0,3173.0,3288.0,3262.0,3344.0,2963.0,3472.0,3459.0,3255.0,3437.0,3237.0,3440.0,3497.0,3401.0,51.940630478,0.019927303
1397.0,1987.0,2196.0,2020.0,2022.0,2023.0,2020.0,2018.0,2023.0,2022.0,2018.0,2020.0,2021.0,2021.0,2020.0,2022.0,2025.0,2022.0,2020.0,2024.0,2024.0,2023.0,2028.0,2025.0,2024.0,3109.0,3520.0,3498.0,3355.0,3476.0,3352.0,3172.0,3289.0,3262.0,3343.0,2964.0,3472.0,3459.0,3255.0,3437.0,3235.0,3440.0,3497.0,3401.0,51.960634548,0.019964731000000003
1397.0,1985.0,2196.0,2034.0,2032.0,2033.0,2035.0,2035.0,2035.0,2032.0,2032.0,2033.0,2037.0,2032.0,2034.0,2033.0,2037.0,2036.0,2035.0,2036.0,2032.0,2038.0,2038.0,2032.0,2033.0,3109.0,3519.0,3497.0,3354.0,3475.0,3351.0,3172.0,3288.0,3262.0,3345.0,2963.0,3472.0,3459.0,3256.0,3438.0,3237.0,3441.0,3498.0,3400.0,51.980631398,0.019930748
1396.0,1984.0,2196.0,2034.0,2033.0,2032.0,2029.0,2032.0,2032.0,2036.0,2035.0,2032.0,2038.0,2034.0,2035.0,2033.0,2032.0,2033.0,2035.0,2037.0,2034.0,2033.0,2038.0,2034.0,2035.0,3110.0,3519.0,3498.0,3354.0,3476.0,3351.0,3173.0,3289.0,3262.0,3344.0,2963.0,3473.0,3459.0,3255.0,3438.0,3236.0,3440.0,3498.0,3401.0,52.00063576,0.019936498
1396.0,1985.0,2196.0,2024.0,2020.0,2021.0,2020.0,2018.0,2020.0,2022.0,2021.0,2017.0,2026.0,2026.0,2026.0,2022.0,2020.0,2023.0,2022.0,2023.0,2026.0,2025.0,2028.0,2021.0,2021.0,3109.0,3519.0,3497.0,3354.0,3476.0,3352.0,3172.0,3288.0,3263.0,3344.0,2963.0,3472.0,3459.0,3255.0,3437.0,3235.0,3441.0,3497.0,3401.0,52.020632837,0.019924575
1396.0,1986.0,2197.0,2029.0,2023.0,2023.0,2027.0,2029.0,2025.0,2027.0,2024.0,2023.0,2026.0,2026.0,2023.0,2024.0,2026.0,2027.0,2028.0,2024.0,2023.0,2021.0,2027.0,2025.0,2025.0,3109.0,3519.0,3498.0,3355.0,3476.0,3352.0,3173.0,3288.0,3263.0,3344.0,2963.0,3472.0,3459.0,3256.0,3437.0,3236.0,3441.0,3497.0,3400.0,52.040632022,0.019934566
1397.0,1985.0,2196.0,2022.0,2023.0,2021.0,2019.0,2022.0,2022.0,2024.0,2025.0,2026.0,2027.0,2029.0,2029.0,2031.0,2029.0,2028.0,2031.0,2027.0,2029.0,2025.0,2027.0,2025.0,2025.0,3109.0,3519.0,3498.0,3354.0,3476.0,3352.0,3172.0,3289.0,3261.0,3344.0,2964.0,3472.0,3459.0,3255.0,3438.0,3236.0,3441.0,3497.0,3399.0,52.060633533,0.019959098
1397.0,1988.0,2197.0,2023.0,2023.0,2022.0,2022.0,2023.0,2024.0,2026.0,2025.0,2023.0,2028.0,2023.0,2026.0,2027.0,2025.0,2025.0,2026.0,2027.0,2025.0,2023.0,2025.0,2028.0,2033.0,3109.0,3519.0,3498.0,3353.0,3475.0,3351.0,3172.0,3288.0,3262.0,3344.0,2964.0,3473.0,3459.0,3255.0,3438.0,3236.0,3441.0,3498.0,3400.0,52.080631964,0.019939685000000002
1397.0,1985.0,2196.0,2034.0,2038.0,2037.0,2036.0,2035.0,2034.0,2038.0,2036.0,2036.0,2037.0,2032.0,2031.0,2029.0,2030.0,2031.0,2033.0,2033.0,2029.0,2028.0,2031.0,2029.0,2033.0,3108.0,3520.0,3499.0,3354.0,3476.0,3352.0,3173.0,3288.0,3262.0,3343.0,2964.0,3473.0,3459.0,3255.0,3438.0,3236.0,3441.0,3498.0,3400.0,52.100631674,0.019933986
1397.0,1984.0,2197.0,2031.0,2029.0,2028.0,2029.0,2029.0,2028.0,2029.0,2030.0,2035.0,2029.0,2030.0,2033.0,2029.0,2027.0,2029.0,2029.0,2029.0,2028.0,2032.0,2030.0,2027.0,2025.0,3109.0,3520.0,3498.0,3354.0,3476.0,3352.0,3173.0,3288.0,3262.0,3343.0,2964.0,3472.0,3459.0,3255.0,3437.0,3236.0,3441.0,3497.0,3399.0,52.120634323,0.019971977000000002
1397.0,1985.0,2196.0,2031.0,2031.0,2030.0,2033.0,2034.0,2031.0,2034.0,2033.0,2032.0,2032.0,2036.0,2034.0,2033.0,2032.0,2031.0,2032.0,2033.0,2033.0,2032.0,2035.0,2031.0,2030.0,3109.0,3520.0,3497.0,3353.0,3476.0,3352.0,3173.0,3289.0,3262.0,3344.0,2964.0,3473.0,3458.0,3256.0,3437.0,3236.0,3441.0,3499.0,3400.0,52.140632914,0.019931928
1396.0,1986.0,2196.0,2029.0,2030.0,2031.0,2029.0,2029.0,2029.0,2029.0,2030.0,2030.0,2029.0,2029.0,2028.0,2025.0,2027.0,2025.0,2021.0,2024.0,2025.0,2024.0,2029.0,2026.0,2026.0,3109.0,3520.0,3498.0,3354.0,3476.0,3352.0,3173.0,3288.0,3262.0,3344.0,2964.0,3472.0,3458.0,3255.0,3437.0,3236.0,3440.0,3498.0,3401.0,52.160636077,0.019964758000000003
1397.0,1987.0,2196.0,2036.0,2033.0,2032.0,2033.0,2032.0,2029.0,2032.0,2032.0,2032.0,2032.0,2033.0,2031.0,2031.0,2027.0,2028.0,2023.0,2027.0,2029.0,2030.0,2032.0,2028.0,2030.0,3109.0,3520.0,3498.0,3354.0,3475.0,3352.0,3172.0,3288.0,3262.0,3344.0,2963.0,3472.0,3459.0,3254.0,3437.0,3236.0,3441.0,3497.0,3401.0,52.180633147,0.019928986000000003
1397.0,1986.0,2196.0,2023.0,2020.0,2025.0,2025.0,2026.0,2027.0,2026.0,2023.0,2024.0,2027.0,2026.0,2025.0,2025.0,2027.0,2023.0,2023.0,2021.0,2020.0,2022.0,2026.0,2023.0,2024.0,3109.0,3520.0,3497.0,3354.0,3475.0,3351.0,3173.0,3288.0,3262.0,3344.0,2963.0,3472.0,3458.0,3256.0,3437.0,3235.0,3440.0,3498.0,3401.0,52.200635358,0.019946288
1396.0,1988.0,2197.0,2019.0,2018.0,2022.0,2021.0,2022.0,2020.0,2019.0,2020.0,2020.0,2021.0,2023.0,2025.0,2021.0,2020.0,2020.0,2019.0,2019.0,2021.0,2024.0,2023.0,2022.0,2025.0,3109.0,3519.0,3497.0,3354.0,3475.0,3351.0,3172.0,3289.0,3262.0,3344.0,2963.0,3472.0,3459.0,3256.0,3439.0,3237.0,3441.0,3498.0,3400.0,52.22063551,0.019961686000000003
1396.0,1988.0,2197.0,2026.0,2026.0,2027.0,2025.0,2022.0,2024.0,2023.0,2023.0,2025.0,2030.0,2024.0,2021.0,2022.0,2021.0,2021.0,2023.0,2022.0,2025.0,2023.0,2029.0,2027.0,2024.0,3109.0,3518.0,3497.0,3354.0,3475.0,3352.0,3173.0,3288.0,3262.0,3344.0,2963.0,3472.0,3459.0,3255.0,3438.0,3236.0,3440.0,3499.0,3400.0,52.240634696,0.019933356000000003
1397.0,1987.0,2197.0,2029.0,2027.0,2032.0,2035.0,2032.0,2031.0,2032.0,2034.0,2032.0,2030.0,2034.0,2028.0,2030.0,2027.0,2029.0,2029.0,2027.0,2029.0,2034.0,2033.0,2027.0,2027.0,3109.0,3519.0,3497.0,3355.0,3475.0,3351.0,3173.0,3289.0,3262.0,3344.0,2963.0,3472.0,3459.0,3255.0,3438.0,3236.0,3441.0,3497.0,3400.0,52.260635809,0.0199626
1397.0,1986.0,2196.0,2023.0,2026.0,2029.0,2029.0,2030.0,2027.0,2025.0,2028.0,2024.0,2025.0,2029.0,2031.0,2030.0,2031.0,2030.0,2031.0,2031.0,2035.0,2032.0,2032.0,2030.0,2034.0,3109.0,3519.0,3498.0,3355.0,3476.0,3351.0,3173.0,3289.0,3262.0,3345.0,2964.0,3473.0,3458.0,3255.0,3438.0,3236.0,3441.0,3498.0,3401.0,52.280634951,0.019939717000000003
1396.0,1985.0,2196.0,2031.0,2031.0,2030.0,2031.0,2028.0,2030.0,2026.0,2029.0,2031.0,2034.0,2033.0,2032.0,2028.0,2030.0,2028.0,2030.0,2029.0,2026.0,2028.0,2030.0,2021.0,2025.0,3109.0,3519.0,3497.0,3354.0,3475.0,3352.0,3173.0,3289.0,3262.0,3344.0,2963.0,3472.0,3459.0,3255.0,3438.0,3236.0,3441.0,3498.0,3399.0,52.300634364,0.019936886
1397.0,1986.0,2196.0,2026.0,2025.0,2029.0,2030.0,2030.0,2031.0,2032.0,2028.0,2027.0,2029.0,2029.0,2031.0,2032.0,2028.0,2027.0,2029.0,2025.0,2024.0,2027.0,2029.0,2025.0,2025.0,3109.0,3520.0,3498.0,3355.0,3475.0,3351.0,3172.0,3288.0,3262.0,3344.0,2964.0,3472.0,3459.0,3255.0,3438.0,3236.0,3441.0,3498.0,3401.0,52.320638347,0.019972221000000002
1396.0,1985.0,2196.0,2028.0,2023.0,2026.0,2028.0,2025.0,2027.0,2024.0,2025.0,2023.0,2024.0,2023.0,2024.0,2023.0,2024.0,2023.0,2023.0,2024.0,2022.0,2022.0,2024.0,2018.0,2021.0,3109.0,3518.0,3497.0,3355.0,3476.0,3352.0,3173.0,3288.0,3263.0,3344.0,2964.0,3473.0,3458.0,3256.0,3438.0,3237.0,3442.0,3498.0,3401.0,52.340636555,0.019926763
1397.0,1985.0,2196.0,2027.0,2028.0,2029.0,2030.0,2027.0,2027.0,2031.0,2030.0,2027.0,2027.0,2024.0,2027.0,2031.0,2032.0,2031.0,2032.0,2030.0,2035.0,2034.0,2034.0,2031.0,2029.0,3110.0,3520.0,3497.0,3355.0,3475.0,3352.0,3172.0,3289.0,3262.0,3344.0,2963.0,3473.0,3459.0,3256.0,3437.0,3236.0,3441.0,3498.0,3400.0,52.360642264,0.019958601000000003
1397.0,1986.0,2196.0,2027.0,2035.0,2034.0,2030.0,2027.0,2027.0,2023.0,2023.0,2021.0,2020.0,2022.0,2022.0,2017.0,2015.0,2018.0,2017.0,2014.0,2015.0,2018.0,2020.0,2018.0,2022.0,3109.0,3519.0,3498.0,3355.0,3476.0,3352.0,3173.0,3288.0,3262.0,3344.0,2963.0,3472.0,3459.0,3255.0,3437.0,3235.0,3441.0,3498.0,3400.0,52.380636173,0.019923404000000002
1396.0,1986.0,2197.0,2028.0,2031.0,2028.0,2022.0,2024.0,2026.0,2024.0,2026.0,2021.0,2023.0,2021.0,2022.0,2021.0,2021.0,2023.0,2020.0,2020.0,2020.0,2019.0,2020.0,2015.0,2018.0,3110.0,3520.0,3498.0,3354.0,3476.0,3351.0,3172.0,3288.0,3263.0,3344.0,2964.0,3472.0,3458.0,3255.0,3438.0,3236.0,3440.0,3497.0,3401.0,52.400637811,0.019935612000000002
1396.0,1986.0,2196.0,2025.0,2027.0,2025.0,2022.0,2026.0,2024.0,2020.0,2016.0,2022.0,2023.0,2026.0,2027.0,2026.0,2025.0,2026.0,2022.0,2021.0,2026.0,2023.0,2019.0,2024.0,2018.0,3109.0,3519.0,3498.0,3353.0,3476.0,3351.0,3173.0,3288.0,3262.0,3344.0,2964.0,3471.0,3459.0,3256.0,3437.0,3236.0,3440.0,3499.0,3401.0,52.420639824,0.019960748
1396.0,1988.0,2196.0,2032.0,2031.0,2033.0,2031.0,2036.0,2033.0,2032.0,2030.0,2032.0,2035.0,2041.0,2038.0,2040.0,2040.0,2039.0,2036.0,2039.0,2042.0,2040.0,2038.0,2035.0,2037.0,3108.0,3520.0,3498.0,3354.0,3475.0,3352.0,3173.0,3289.0,3262.0,3344.0,2964.0,3473.0,3459.0,3256.0,3438.0,3237.0,3441.0,3498.0,3400.0,52.440637355,0.019922526000000003
1396.0,1985.0,2196.0,2029.0,2031.0,2034.0,2036.0,2034.0,2036.0,2029.0,2031.0,2036.0,2031.0,2031.0,2031.0,2030.0,2031.0,2030.0,2030.0,2032.0,2032.0,2033.0,2033.0,2032.0,2029.0,3110.0,3518.0,3497.0,3354.0,3476.0,3351.0,3173.0,3288.0,3261.0,3344.0,2963.0,3473.0,3458.0,3256.0,3438.0,3235.0,3442.0,3497.0,3400.0,52.460640177,0.019956239
1396.0,1985.0,2196.0,2027.0,2026.0,2023.0,2025.0,2023.0,2021.0,2022.0,2021.0,2023.0,2026.0,2023.0,2022.0,2021.0,2019.0,2017.0,2017.0,2019.0,2021.0,2020.0,2020.0,2022.0,2018.0,3109.0,3519.0,3498.0,3354.0,3476.0,3351.0,3173.0,3289.0,3263.0,3344.0,2963.0,3472.0,3459.0,3256.0,3438.0,3237.0,3441.0,3498.0,3401.0,52.480636802,0.019937343
1397.0,1986.0,2196.0,2022.0,2023.0,2027.0,2026.0,2023.0,2025.0,2027.0,2025.0,2027.0,2028.0,2027.0,2029.0,2026.0,2027.0,2024.0,2025.0,2026.0,2027.0,2027.0,2028.0,2027.0,2026.0,3109.0,3520.0,3497.0,3354.0,3477.0,3351.0,3173.0,3289.0,3262.0,3343.0,2964.0,3472.0,3459.0,3256.0,3438.0,3236.0,3441.0,3497.0,3400.0,52.500638007,0.019941379000000002
1396.0,1984.0,2197.0,2033.0,2032.0,2034.0,2032.0,2031.0,2032.0,2031.0,2034.0,2033.0,2031.0,2031.0,2033.0,2033.0,2031.0,2029.0,2031.0,2033.0,2035.0,2035.0,2037.0,2031.0,2031.0,3109.0,3520.0,3498.0,3354.0,3476.0,3352.0,3173.0,3288.0,3263.0,3343.0,2964.0,3472.0,3459.0,3256.0,3437.0,3236.0,3441.0,3498.0,3401.0,52.520639205,0.019957674
1396.0,1985.0,2196.0,2027.0,2028.0,2027.0,2028.0,2031.0,2029.0,2026.0,2025.0,2026.0,2029.0,2028.0,2025.0,2027.0,2025.0,2026.0,2023.0,2028.0,2027.0,2025.0,2030.0,2029.0,2027.0,3110.0,3519.0,3498.0,3355.0,3477.0,3351.0,3173.0,3289.0,3263.0,3345.0,2964.0,3473.0,3458.0,3255.0,3437.0,3236.0,3441.0,3498.0,3400.0,52.540644317,0.019937160000000002
1397.0,1986.0,2197.0,2024.0,2027.0,2028.0,2025.0,2029.0,2032.0,2033.0,2025.0,2024.0,2027.0,2030.0,2030.0,2027.0,2025.0,2026.0,2025.0,2025.0,2024.0,2024.0,2026.0,2023.0,2021.0,3109.0,3518.0,3498.0,3354.0,3476.0,3352.0,3173.0,3289.0,3262.0,3343.0,2964.0,3472.0,3458.0,3256.0,3438.0,3236.0,3441.0,3499.0,3401.0,52.560639514,0.019916669
1397.0,1987.0,2196.0,2017.0,2019.0,2021.0,2020.0,2021.0,2017.0,2019.0,2019.0,2018.0,2017.0,2021.0,2015.0,2011.0,2016.0,2017.0,2013.0,2016.0,2017.0,2018.0,2022.0,2024.0,2021.0,3109.0,3519.0,3498.0,3355.0,3476.0,3351.0,3172.0,3289.0,3262.0,3345.0,2964.0,3472.0,3459.0,3256.0,3438.0,3237.0,3440.0,3497.0,3401.0,52.580638234,0.019940611
1396.0,1987.0,2196.0,2031.0,2032.0,2031.0,2032.0,2033.0,2032.0,2034.0,2033.0,2036.0,2037.0,2032.0,2032.0,2034.0,2034.0,2034.0,2032.0,2032.0,2026.0,2027.0,2028.0,2028.0,2035.0,3109.0,3519.0,3497.0,3354.0,3475.0,3351.0,3173.0,3289.0,3262.0,3344.0,2964.0,3472.0,3459.0,3256.0,3437.0,3235.0,3441.0,3497.0,3401.0,52.60063922,0.01994229
1396.0,1986.0,2196.0,2032.0,2028.0,2030.0,2031.0,2034.0,2033.0,2032.0,2031.0,2030.0,2031.0,2033.0,2029.0,2031.0,2033.0,2030.0,2028.0,2029.0,2026.0,2028.0,2033.0,2030.0,2027.0,3109.0,3520.0,3498.0,3355.0,3475.0,3351.0,3173.0,3288.0,3262.0,3345.0,2963.0,3471.0,3459.0,3255.0,3437.0,3237.0,3441.0,3498.0,3401.0,52.620638286,0.019961733000000002
1397.0,1986.0,2197.0,2022.0,2028.0,2029.0,2027.0,2027.0,2027.0,2023.0,2023.0,2026.0,2025.0,2029.0,2028.0,2027.0,2024.0,2022.0,2022.0,2021.0,2024.0,2028.0,2028.0,2025.0,2022.0,3109.0,3519.0,3498.0,3354.0,3475.0,3353.0,3173.0,3289.0,3262.0,3344.0,2963.0,3473.0,3459.0,3255.0,3437.0,3236.0,3441.0,3498.0,3401.0,52.640640839,0.019963332
1397.0,1986.0,2196.0,2032.0,2030.0,2028.0,2028.0,2029.0,2029.0,2030.0,2034.0,2029.0,2027.0,2027.0,2026.0,2027.0,2030.0,2029.0,2029.0,2025.0,2023.0,2023.0,2026.0,2026.0,2028.0,3109.0,3519.0,3498.0,3354.0,3475.0,3352.0,3173.0,3289.0,3262.0,3344.0,2963.0,3472.0,3458.0,3255.0,3438.0,3237.0,3441.0,3497.0,3400.0,52.660642213,0.019956233
1397.0,1987.0,2196.0,2026.0,2027.0,2027.0,2027.0,2029.0,2027.0,2030.0,2031.0,2030.0,2032.0,2031.0,2029.0,2031.0,2033.0,2035.0,2037.0,2035.0,2031.0,2027.0,2031.0,2027.0,2023.0,3109.0,3519.0,3499.0,3354.0,3476.0,3351.0,3172.0,3288.0,3262.0,3345.0,2963.0,3473.0,3459.0,3255.0,3438.0,3236.0,3441.0,3497.0,3401.0,52.680639969,0.019937059
1397.0,1986.0,2196.0,2030.0,2028.0,2035.0,2035.0,2033.0,2033.0,2033.0,2029.0,2031.0,2032.0,2031.0,2029.0,2028.0,2029.0,2029.0,2024.0,2025.0,2028.0,2030.0,2031.0,2030.0,2031.0,3109.0,3519.0,3498.0,3354.0,3476.0,3351.0,3173.0,3288.0,3262.0,3345.0,2963.0,3472.0,3460.0,3256.0,3437.0,3237.0,3441.0,3498.0,3400.0,52.70063985,0.019941299000000003
1396.0,1986.0,2197.0,2026.0,2029.0,2030.0,2032.0,2026.0,2026.0,2023.0,2019.0,2019.0,2020.0,2021.0,2021.0,2022.0,2020.0,2021.0,2018.0,2019.0,2018.0,2018.0,2020.0,2014.0,2020.0,3109.0,3519.0,3498.0,3354.0,3475.0,3351.0,3173.0,3288.0,3262.0,3343.0,2964.0,3472.0,3459.0,3255.0,3438.0,3235.0,3441.0,3498.0,3401.0,52.720646726,0.019965826000000002
