position 3_tdc_data,position 3_tac_data,position 3_pdc_data,position 3_pac_data_0,position 3_pac_data_1,position 3_pac_data_2,position 3_pac_data_3,position 3_pac_data_4,position 3_pac_data_5,position 3_pac_data_6,position 3_pac_data_7,position 3_pac_data_8,position 3_pac_data_9,position 3_pac_data_10,position 3_pac_data_11,position 3_pac_data_12,position 3_pac_data_13,position 3_pac_data_14,position 3_pac_data_15,position 3_pac_data_16,position 3_pac_data_17,position 3_pac_data_18,position 3_pac_data_19,position 3_pac_data_20,position 3_pac_data_21,position 3_elec_data_0,position 3_elec_data_1,position 3_elec_data_2,position 3_elec_data_3,position 3_elec_data_4,position 3_elec_data_5,position 3_elec_data_6,position 3_elec_data_7,position 3_elec_data_8,position 3_elec_data_9,position 3_elec_data_10,position 3_elec_data_11,position 3_elec_data_12,position 3_elec_data_13,position 3_elec_data_14,position 3_elec_data_15,position 3_elec_data_16,position 3_elec_data_17,position 3_elec_data_18,header_from_controller_start,frame_collection_from_header
1375.0,1973.0,2169.0,2026.0,2022.0,2021.0,2020.0,2019.0,2018.0,2020.0,2021.0,2019.0,2019.0,2017.0,2020.0,2020.0,2018.0,2021.0,2016.0,2014.0,2015.0,2019.0,2020.0,2020.0,2016.0,3102.0,3514.0,3492.0,3348.0,3471.0,3347.0,3166.0,3282.0,3256.0,3338.0,2957.0,3468.0,3452.0,3249.0,3433.0,3228.0,3435.0,3494.0,3394.0,21.260264928,0.019967139000000002
1375.0,1971.0,2169.0,2019.0,2020.0,2020.0,2021.0,2019.0,2024.0,2021.0,2021.0,2021.0,2019.0,2020.0,2019.0,2019.0,2021.0,2020.0,2016.0,2018.0,2019.0,2016.0,2017.0,2013.0,2013.0,3102.0,3515.0,3492.0,3348.0,3471.0,3347.0,3165.0,3282.0,3256.0,3338.0,2958.0,3467.0,3453.0,3249.0,3432.0,3229.0,3436.0,3492.0,3394.0,21.28026257,0.019914935
1375.0,1972.0,2169.0,2020.0,2026.0,2025.0,2025.0,2022.0,2025.0,2026.0,2026.0,2027.0,2029.0,2030.0,2035.0,2034.0,2032.0,2034.0,2033.0,2035.0,2041.0,2043.0,2045.0,2037.0,2038.0,3103.0,3514.0,3492.0,3348.0,3471.0,3348.0,3166.0,3281.0,3256.0,3338.0,2958.0,3467.0,3453.0,3249.0,3433.0,3229.0,3435.0,3492.0,3394.0,21.300261828,0.019898999
1376.0,1970.0,2169.0,2032.0,2029.0,2029.0,2029.0,2030.0,2028.0,2029.0,2027.0,2025.0,2026.0,2026.0,2026.0,2027.0,2024.0,2027.0,2027.0,2027.0,2029.0,2028.0,2032.0,2029.0,2025.0,3102.0,3514.0,3493.0,3349.0,3470.0,3346.0,3165.0,3281.0,3256.0,3338.0,2958.0,3468.0,3452.0,3250.0,3432.0,3229.0,3436.0,3492.0,3394.0,21.320258468,0.019926203
1376.0,1970.0,2169.0,2030.0,2032.0,2033.0,2034.0,2033.0,2037.0,2033.0,2033.0,2035.0,2035.0,2035.0,2034.0,2037.0,2035.0,2032.0,2033.0,2030.0,2030.0,2029.0,2032.0,2030.0,2029.0,3102.0,3514.0,3492.0,3347.0,3470.0,3348.0,3166.0,3282.0,3256.0,3338.0,2957.0,3468.0,3452.0,3249.0,3431.0,3230.0,3435.0,3493.0,3393.0,21.340262372,0.019961667000000002
1376.0,1971.0,2169.0,2026.0,2024.0,2026.0,2023.0,2021.0,2026.0,2027.0,2022.0,2020.0,2019.0,2025.0,2019.0,2021.0,2019.0,2018.0,2016.0,2015.0,2015.0,2015.0,2018.0,2013.0,2013.0,3102.0,3514.0,3491.0,3348.0,3470.0,3347.0,3166.0,3282.0,3256.0,3338.0,2958.0,3468.0,3451.0,3250.0,3433.0,3229.0,3435.0,3493.0,3394.0,21.360262502,0.019940117
1376.0,1970.0,2169.0,2021.0,2015.0,2016.0,2019.0,2017.0,2015.0,2018.0,2015.0,2017.0,2017.0,2018.0,2013.0,2017.0,2018.0,2018.0,2018.0,2016.0,2018.0,2020.0,2021.0,2019.0,2017.0,3103.0,3515.0,3492.0,3347.0,3470.0,3347.0,3165.0,3282.0,3256.0,3339.0,2957.0,3468.0,3452.0,3249.0,3433.0,3229.0,3436.0,3492.0,3393.0,21.380259802,0.01992888
1375.0,1970.0,2169.0,2020.0,2026.0,2021.0,2021.0,2022.0,2021.0,2025.0,2024.0,2024.0,2027.0,2030.0,2028.0,2031.0,2032.0,2032.0,2033.0,2030.0,2031.0,2031.0,2030.0,2028.0,2029.0,3103.0,3514.0,3492.0,3348.0,3471.0,3347.0,3165.0,3282.0,3256.0,3338.0,2958.0,3468.0,3452.0,3249.0,3433.0,3228.0,3435.0,3493.0,3394.0,21.400263006,0.019956817
1375.0,1970.0,2169.0,2028.0,2022.0,2024.0,2025.0,2027.0,2026.0,2028.0,2028.0,2023.0,2026.0,2029.0,2030.0,2030.0,2031.0,2027.0,2030.0,2035.0,2032.0,2032.0,2037.0,2035.0,2033.0,3102.0,3515.0,3492.0,3348.0,3470.0,3346.0,3165.0,3282.0,3256.0,3337.0,2957.0,3467.0,3452.0,3249.0,3431.0,3229.0,3436.0,3493.0,3393.0,21.420260349,0.019924827000000003
1376.0,1971.0,2170.0,2036.0,2035.0,2035.0,2034.0,2035.0,2035.0,2038.0,2037.0,2034.0,2034.0,2034.0,2033.0,2034.0,2034.0,2025.0,2022.0,2024.0,2027.0,2028.0,2026.0,2022.0,2019.0,3102.0,3515.0,3492.0,3348.0,3470.0,3347.0,3166.0,3282.0,3257.0,3338.0,2958.0,3468.0,3453.0,3249.0,3433.0,3228.0,3436.0,3493.0,3394.0,21.440292091,0.019985808
